Région;Dernier jour du mois;﻿Code région;Taux d'impayés fin de mois (%);Taux d'impayés fin de mois suivant (%);Taux d'impayés à échéance + 90 jours (%);Glissement trimestriel - Tx imp. fin de mois;Glissement trimestriel - Tx imp. fin de mois suivant;Glissement trimestriel - Tx imp. à 90 jours;Glissement annuel - Tx imp. fin de mois;Glissement annuel - Tx imp. fin de mois suivant;Glissement annuel - Tx imp. à 90 jours
Provence-Alpes-Côte d'Azur;2019-10-31;93;0.855221;0.584002;0.522227;-0.151065;-0.153898;-0.07199;-0.229469;-0.068969;-0.029046
Provence-Alpes-Côte d'Azur;2019-12-31;93;1.020992;0.920461;0.815284;0.062854;0.240418;0.25822;-0.087668;-0.009315;0.068375
Provence-Alpes-Côte d'Azur;2020-01-31;93;0.930294;0.754701;0.684282;0.075073;0.170699;0.162055;-0.187379;-0.135272;-0.038594
Provence-Alpes-Côte d'Azur;2020-04-30;93;36.80261;33.407636;29.323041;35.872316;32.652935;28.638759;35.836303;32.635457;28.671253
Provence-Alpes-Côte d'Azur;2020-06-30;93;14.84005;14.423399;13.061272;-4.844163;-4.40281;-3.584535;;13.728211;12.484726
Provence-Alpes-Côte d'Azur;2020-07-31;93;5.797251;4.818616;4.336432;-31.005359;-28.58902;-24.986609;4.790965;4.080716;3.742215
Provence-Alpes-Côte d'Azur;2020-11-30;93;11.199524;7.659491;6.674684;7.309667;4.501114;3.864909;10.263753;6.974034;6.15349
Provence-Alpes-Côte d'Azur;2020-12-31;93;5.19289;5.808297;5.293012;2.430921;3.489953;3.168143;4.171898;4.887836;4.477728
Provence-Alpes-Côte d'Azur;2021-04-30;93;2.59313;2.214411;2.027945;-1.053401;-0.864286;-0.32365;-34.20948;-31.193225;-27.295096
Provence-Alpes-Côte d'Azur;2021-08-31;93;1.969458;1.750272;1.495588;-0.992284;-0.68219;-0.701232;-1.920399;-1.408105;-1.314187
Provence-Alpes-Côte d'Azur;2021-10-31;93;1.317209;0.997606;0.896848;-3.355965;-0.91901;-0.827249;-0.645659;-0.627055;-0.627317
Provence-Alpes-Côte d'Azur;2021-11-30;93;1.469877;0.983323;0.800963;-0.499581;-0.766949;-0.694625;-9.729647;-6.676168;-5.873721
Provence-Alpes-Côte d'Azur;2022-01-31;93;1.180487;0.890095;0.708175;-0.136722;-0.107511;-0.188673;-2.466044;-2.188602;-1.64342
Provence-Alpes-Côte d'Azur;2022-03-31;93;1.599962;1.077978;0.899999;0.0884;0.083006;0.058954;-1.431716;-1.345248;-1.111046
Provence-Alpes-Côte d'Azur;2022-04-30;93;1.353734;0.935763;0.797618;0.173247;0.045668;0.089443;-1.239396;-1.278648;-1.230327
Provence-Alpes-Côte d'Azur;2022-05-31;93;1.632066;1.131436;0.857861;;-0.084041;-0.165872;-1.329676;-1.301026;-1.338959
Provence-Alpes-Côte d'Azur;2022-10-31;93;1.113943;0.829182;0.690364;-0.009677;0.011763;-0.000445;-0.203266;-0.168424;-0.206484
Provence-Alpes-Côte d'Azur;2022-11-30;93;1.16862;0.937645;0.759155;-0.000226;0.04436;-0.00265;-0.301257;-0.045678;-0.041808
Provence-Alpes-Côte d'Azur;2023-05-31;93;;;;;;;;;
Provence-Alpes-Côte d'Azur;2023-08-31;93;1.410996;1.167055;1.015014;0.035409;-0.107687;-0.023959;0.24215;0.27377;0.253209
Provence-Alpes-Côte d'Azur;2023-09-30;93;1.533024;1.204258;1.092255;0.287079;0.114106;0.147046;0.470516;0.379401;0.358806
Provence-Alpes-Côte d'Azur;2023-10-31;93;1.148793;0.913955;0.755575;-0.1607;-0.161115;-0.244551;0.03485;0.084773;0.065211
Provence-Alpes-Côte d'Azur;2023-11-30;93;1.135118;0.865599;0.787251;-0.275878;-0.301456;-0.227763;-0.033502;-0.072046;0.028096
Provence-Alpes-Côte d'Azur;2024-01-31;93;1.204937;0.894582;0.706231;0.056144;-0.019373;-0.049344;0.117242;0.082218;-0.194465
Provence-Alpes-Côte d'Azur;2024-04-30;93;1.177555;0.876218;0.752378;-0.027382;-0.018364;0.046147;0.044787;-0.028277;0.014856
Provence-Alpes-Côte d'Azur;2024-08-31;93;1.087935;0.801254;0.626288;0.066922;-0.0933;-0.125255;-0.323061;-0.365801;-0.388726
Provence-Alpes-Côte d'Azur;2024-12-31;93;0.763553;0.786299;0.713971;-0.260177;0.005774;0.066092;-0.096913;-0.07496;-0.040016
Provence-Alpes-Côte d'Azur;2025-02-28;93;1.377999;0.69798;0.6111789496;0.352808;-0.111047;-0.06162505;0.349087;-0.273972;-0.29148105
Provence-Alpes-Côte d'Azur;2025-03-31;93;0.927561;0.714963;0.5793877899;0.164008;-0.071336;-0.13458321;-0.289715;-0.16976;-0.17243321
Provence-Alpes-Côte d'Azur;2025-07-31;93;0.926798;0.805653;0.4749292538;-0.018223;0.086254;-0.13783733;-0.250097;0.001146;-0.183205746
Provence-Alpes-Côte d'Azur;2026-01-31;93;1.5277350044;0.9534260729;;0.4735110044;0.1661590729;;0.5328540044;0.2108880729;
Provence-Alpes-Côte d'Azur;2026-02-28;93;0.848273075;;;-0.261320925;;;-0.529725925;;
Corse;2004-03-31;94;2.249264;1.754032;1.527448;;;;;;
Corse;2004-04-30;94;2.764749;2.428644;1.493874;0.238337;0.644058;0.082659;;;
Corse;2004-06-30;94;1.731667;1.463651;1.236885;-0.517597;-0.290381;-0.290563;;;
Corse;2004-07-31;94;2.833086;2.193961;1.821564;0.068337;-0.234683;0.32769;;;
Corse;2004-11-30;94;2.051012;1.542293;1.104505;-0.448332;-0.165822;-0.154311;;;
Corse;2005-02-28;94;2.722124;2.263369;1.972698;0.671112;0.721076;0.868193;0.602139;0.755654;0.746207
Corse;2005-04-30;94;2.579259;1.960734;1.455507;-1.221531;-0.593556;-0.245735;-0.18549;-0.46791;-0.038367
Corse;2005-05-31;94;2.636255;1.773323;1.63933;-0.085869;-0.490046;-0.333368;0.246931;0.193885;0.270649
Corse;2005-10-31;94;4.710935;2.900825;1.931195;1.483209;0.530739;0.435776;2.014743;1.100774;0.622519
Corse;2005-12-31;94;2.972606;1.943764;1.350594;0.812897;0.137973;0.288258;0.664949;0.477844;0.383439
Corse;2006-01-31;94;2.614874;1.531618;1.135278;-2.096061;-1.369207;-0.795917;-1.185916;-1.022672;-0.565964
Corse;2006-04-30;94;2.660056;1.85592;1.243527;0.045182;0.324302;0.108249;0.080797;-0.104814;-0.21198
Corse;2006-08-31;94;1.668581;0.981341;0.800425;-0.525227;-0.685971;-0.208995;-0.829324;-0.858254;-0.293196
Corse;2006-09-30;94;1.525911;1.137938;0.84835;-0.774371;-0.415275;-0.243716;-0.633798;-0.667853;-0.213986
Corse;2006-12-31;94;2.855251;1.714049;1.264306;1.32934;0.576111;0.415956;-0.117355;-0.229715;-0.086288
Corse;2007-01-31;94;2.013708;1.356996;0.866692;0.081039;0.015784;-0.152439;-0.601166;-0.174622;-0.268586
Corse;2007-04-30;94;2.110254;1.488243;1.070199;0.096546;0.131247;0.203507;-0.549802;-0.367677;-0.173328
Corse;2007-06-30;94;2.383452;1.832157;1.065921;0.36001;0.388348;-0.201265;0.08317;0.278944;-0.026145
Corse;2007-08-31;94;2.478787;1.781863;1.224627;-0.486252;-0.384283;-0.614844;0.810206;0.800522;0.424202
Corse;2007-09-30;94;1.45583;1.220968;1.094597;-0.927622;-0.611189;0.028676;-0.070081;0.08303;0.246247
Corse;2007-11-30;94;2.482635;1.874944;1.16205;0.003848;0.093081;-0.062577;0.387282;0.439848;-0.146519
Corse;2007-12-31;94;2.990835;2.213037;2.22792;1.535005;0.992069;1.133323;0.135584;0.498988;0.963614
Corse;2008-05-31;94;2.753653;1.898271;1.899977;0.088592;-0.418228;0.251069;-0.211386;-0.267875;0.060506
Corse;2009-04-30;94;2.615685;1.888645;1.589442;-0.812909;-0.445628;-0.224989;-0.193181;-0.386354;-0.279309
Corse;2009-09-30;94;2.872093;2.243943;1.62563;0.324169;0.422039;0.181026;-0.241736;-0.711391;0.085745
Corse;2009-11-30;94;3.288185;2.294809;1.713848;0.262088;0.181373;0.106356;1.22899;1.105806;0.470506
Corse;2010-02-28;94;3.062221;1.612549;1.09764;-0.225964;-0.68226;-0.616208;0.431205;-0.241272;-0.421707
Corse;2010-09-30;94;3.65607;2.505039;2.059442;-0.071343;0.212347;0.219001;0.783977;0.261096;0.433812
Corse;2011-03-31;94;4.232855;3.224417;2.757352;0.41407;0.572095;0.302566;1.49589;1.479867;1.395522
Corse;2011-09-30;94;3.246657;2.730136;2.209496;0.05225;0.487112;0.392935;-0.409413;0.225097;0.150054
Corse;2011-10-31;94;4.007321;2.885923;2.10767;0.353613;0.347706;-0.097718;0.947858;0.680398;0.721701
Corse;2011-11-30;94;3.876142;2.527071;2.087911;0.987388;0.315072;0.227147;0.086756;0.837446;0.721561
Corse;2012-02-29;94;3.878472;3.218524;2.735323;0.00233;0.691453;0.647412;0.802567;0.853342;0.875484
Corse;2012-03-31;94;4.078941;3.116022;2.50007;0.366794;0.348385;0.263894;-0.153914;-0.108395;-0.257282
Corse;2012-08-31;94;3.683275;2.599721;2.013763;-0.927612;-0.690262;-0.663417;0.794521;0.387722;0.152999
Corse;2013-01-31;94;4.174746;3.072643;2.544751;0.501374;0.427551;0.319524;0.271201;-0.063659;0.37816
Corse;2013-06-30;94;5.159977;4.067262;3.203526;0.786192;0.319777;0.5803;1.656561;1.258926;0.930601
Corse;2013-07-31;94;6.6207039999;4.696281;4.539859;1.954109;1.303724;1.667041;3.277092;2.310122;2.552053
Corse;2013-12-31;94;3.158787;2.362002;2.052137;-1.243898;-1.108882;-0.827998;-1.177106;-0.821226;-0.634216
Corse;2014-03-31;94;4.65601;3.494298;2.964188;1.497223;1.132296;0.912051;0.282225;-0.253187;0.340962
Corse;2014-05-31;94;4.86445;3.587698;3.143956;-0.059696;-0.004527;0.310919;0.051047;0.396708;0.489598
Corse;2014-06-30;94;3.459232;2.685721;2.036177;-1.196778;-0.808577;-0.928011;-1.700745;-1.381541;-1.167349
Corse;2014-10-31;94;7.976608;5.646605;4.323611;3.050433;1.091837;0.685635;4.154377;2.686556;1.748006
Corse;2014-11-30;94;7.3049189999;5.422406;4.47327;-2.069599;-7.029579;-3.773661;3.619133;2.50791;1.988047
Corse;2015-02-28;94;4.906227;3.412039;2.828858;-2.398692;-2.010367;-1.644412;-0.017919;-0.180186;-0.004179
Corse;2015-05-31;94;5.125566;3.612796;3.204632;0.219339;0.200757;0.375774;0.261116;0.025098;0.060676
Corse;2015-08-31;94;4.915037;4.219877;2.246325;-0.210529;0.607081;-0.958307;-4.459481;-8.232108;-6.000606
Corse;2015-09-30;94;5.970743;4.337982;2.667541;0.923635;1.386498;-0.093765;-10.926597;-8.561245;-5.899794
Corse;2015-10-31;94;5.709184;4.340029;3.826248;-0.299509;-0.292118;-0.041558;-2.267424;-1.306576;-0.497363
Corse;2016-01-31;94;5.208249;3.386749;3.457321;-0.500935;-0.95328;-0.368927;-0.419389;-1.153906;-0.321534
Corse;2016-03-31;94;4.882233;3.744401;3.20495;0.050685;0.247992;0.056154;-0.121055;0.547715;0.403695
Corse;2016-04-30;94;4.400019;3.144794;2.897505;-0.80823;-0.241955;-0.559816;-0.691885;-0.587165;0.367879
Corse;2016-06-30;94;3.857776;2.974229;1.568859;-1.024457;-0.770172;-1.636091;-1.189332;0.022745;-1.192447
Corse;2017-03-31;94;4.251516;2.670514;2.209643;1.467731;0.381457;0.318702;-0.630717;-1.073887;-0.995307
Corse;2017-04-30;94;4.743118;3.3;2.640176;-0.587288;0.418401;1.064913;0.343099;0.155206;-0.257329
Corse;2017-09-30;94;2.579121;1.593625;1.317929;-1.561134;-1.530615;-1.584524;-0.676444;-0.918581;-0.514797
Corse;2017-12-31;94;3.947702;1.396305;1.182548;1.368581;-0.19732;-0.135381;1.163917;-0.892752;-0.708393
Corse;2018-03-31;94;2.775978;2.161681;1.904017;-1.171724;0.765376;0.721469;-1.475538;-0.508833;-0.305626
Corse;2018-04-30;94;2.325315;1.699742;1.156007;-0.739323;-0.587142;-1.000859;-2.417803;-1.600258;-1.484169
Corse;2018-05-31;94;2.272358;1.410195;1.030762;-0.332339;-0.579221;-0.612918;-2.524235;-3.357056;-2.65119
Corse;2018-07-31;94;2.061543;1.33964;1.136524;-0.263772;-0.360102;-0.019483;-1.185052;-0.801537;-0.699125
Corse;2018-08-31;94;2.047064;1.379862;1.091375;-0.225294;-0.030333;0.060613;-1.511807;-1.646731;-1.414298
Corse;2019-04-30;94;2.364864;1.954984;1.637117;-0.182648;-0.125269;-0.358455;0.039549;0.255242;0.48111
Corse;2019-05-31;94;2.706715;2.131962;1.825405;0.396355;0.276606;0.314505;0.434357;0.721767;0.794643
Corse;2019-09-30;94;2.681802;2.069789;1.866444;;0.002444;0.187938;1.048172;0.894448;0.947368
Corse;2020-01-31;94;2.269619;1.178566;1.07118;-0.140206;-0.807376;-0.640083;-0.277893;-0.901687;-0.924392
Corse;2020-02-29;94;2.50488;2.832384;2.27291;0.084802;0.888476;0.761396;0.19452;0.977028;0.76201
Corse;2020-05-31;94;33.045292;34.781169;33.139036;30.540412;31.948785;30.866126;30.338577;32.649207;31.313631
Corse;2020-06-30;94;23.375492;23.263174;23.714619;-8.299003;-7.12208;-3.459161;;21.195829;22.036113
Corse;2021-01-31;94;9.50728;8.262485;7.710935;5.486977;4.760943;4.496968;7.237661;7.083919;6.639755
Corse;2022-06-30;94;2.176759;1.621006;1.500507;-0.601723;-1.003574;-0.554106;-4.214295;-2.11446;-2.18713
Corse;2022-09-30;94;2.057546;1.490124;1.321565;-0.119213;-0.130882;-0.178942;-5.591029;-4.158921;-0.842495
Corse;2023-04-30;94;1.85057;1.663669;1.449666;-0.219876;0.151297;-0.278982;-0.577931;0.104705;0.010246
Corse;2023-05-31;94;;;;;;;;;
Corse;2023-08-31;94;3.063243;2.487451;2.320028;1.690117;0.779927;0.864889;1.116095;0.94511;1.029717
Corse;2024-01-31;94;2.195927;1.768238;1.689226;-0.362835;0.422239;0.567067;0.125481;0.255866;-0.039422
Corse;2024-03-31;94;2.210764;1.845993;1.36356;0.003762;-0.096395;-0.292998;0.282651;0.105547;0.029319
Corse;2024-05-31;94;2.472386;2.634701;1.989986;0.197746;0.418837;0.084096;1.09926;0.927177;0.534847
Corse;2024-06-30;94;1.968119;1.575829;1.298959;-0.242645;-0.270164;-0.064601;-0.676563;-0.809581;-0.855862
Corse;2024-10-31;94;1.954542;1.767828;1.418843;0.202122;0.295238;0.29455;-0.60422;0.421829;0.296684
Corse;2024-11-30;94;2.62155;1.679081;1.449085;1.048411;0.471159;0.430982;0.364867;-0.250657;-0.525029
Corse;2025-01-31;94;2.016988;2.033584;1.3574193915;0.062446;0.265756;-0.061423609;-0.178939;0.265346;-0.331806609
Corse;2025-05-31;94;1.981034;1.463129;1.2691049615;0.051548;0.008992;0.2483002585;-0.491352;-1.171572;-0.720881039
Corse;2025-07-31;94;1.811488;1.737237;1.633187993;0.092069;0.223129;0.4911664489;0.059068;0.264647;0.508894993
Corse;2025-09-30;94;2.593349;2.312588;2.096259011;0.758981;0.708097;0.6718948598;1.016012;1.39275;1.168419011
Corse;2025-10-31;94;1.651466;1.477742;1.1677529417;-0.160022;-0.259495;-0.465435051;-0.303076;-0.290086;-0.251090058
Guadeloupe;2004-05-31;01;5.62275;3.894188;2.858638;3.396071;-1.555146;-1.516775;;;
Guadeloupe;2004-10-31;01;3.712495;7.5092499999;5.476552;-2.116323;2.9282699999;1.419352;;;
Guadeloupe;2005-02-28;01;7.2022189999;6.199355;5.34671;-1.545915;-0.840003;-0.427612;4.9755399999;0.750021;0.971297
Guadeloupe;2005-06-30;01;9.398516;6.8636079999;6.332133;1.301663;-0.072336;0.808433;4.941379;3.5994639999;3.046724
Guadeloupe;2005-09-30;01;7.9258039999;5.982237;5.207998;-1.472712;-0.881371;-1.124135;-0.099424;-1.244477;0.377722
Guadeloupe;2005-10-31;01;7.6454429999;5.793655;4.476237;-1.008562;-0.796874;-1.514913;3.9329479999;-1.715595;-1.000315
Guadeloupe;2005-12-31;01;7.4065629999;8.260592;6.2503779999;-0.519241;2.278355;1.0423799999;0.810815;1.556581;1.690624
Guadeloupe;2006-02-28;01;8.4122079999;7.540466;5.404627;0.429905;1.677283;-0.012412;1.209989;1.341111;0.057917
Guadeloupe;2006-03-31;01;6.634314;6.112443;5.05549;-0.772249;-2.148149;-1.194888;-1.462539;-0.823501;-0.46821
Guadeloupe;2006-04-30;01;6.903832;5.743112;3.857165;1.167263;0.374435;-0.732385;-0.898;-1.601003;-2.528753
Guadeloupe;2006-07-31;01;5.803661;5.337044;3.978211;-1.100171;-0.406068;0.121046;-2.850344;-1.253485;-2.012939
Guadeloupe;2006-09-30;01;8.0294359999;5.440983;3.823355;0.519808;-0.45316;-0.632574;0.103632;-0.541254;-1.384643
Guadeloupe;2006-10-31;01;7.94325;5.758547;4.503829;2.139589;0.421503;0.525618;0.2978070001;-0.035108;0.027592
Guadeloupe;2006-12-31;01;10.786911;4.848722;3.718184;2.757475;-0.592261;-0.105171;3.380348;-3.41187;-2.532194
Guadeloupe;2007-02-28;01;4.041686;3.249979;2.826052;-4.277418;-2.698668;-3.016553;-4.370522;-4.290487;-2.578575
Guadeloupe;2007-06-30;01;4.686836;3.215948;1.824562;-0.174334;-1.123267;-1.776426;-2.822792;-2.678195;-2.631367
Guadeloupe;2007-07-31;01;6.6724179999;5.048921;3.793643;5.2903549999;-1.734349;-1.057757;0.8687569999;-0.288123;-0.184568
Guadeloupe;2007-11-30;01;5.839054;4.820022;3.110797;-0.757664;-0.460843;0.805772;-2.48005;-1.128625;-2.731808
Guadeloupe;2008-05-31;01;5.563202;4.62273;2.442666;-1.486263;-1.228086;-1.788645;0.94681;0.848939;-1.003677
Guadeloupe;2008-07-31;01;4.949366;4.374594;3.573503;0.126636;0.425225;0.473806;-1.723052;-0.674327;-0.22014
Guadeloupe;2009-01-31;01;2.615069;3.006385;2.75641;-2.016713;-1.604101;-0.613734;-4.205562;-3.523321;-2.716646
Guadeloupe;2009-07-31;01;8.106367;7.3865189999;6.3187479999;7.809403;5.5980039999;-12.16648;3.157001;3.011925;2.745245
Guadeloupe;2009-09-30;01;8.711479;7.702548;7.1032289999;0.0317370001;-0.624428;-0.81148;3.687956;3.129089;3.543694
Guadeloupe;2009-11-30;01;7.971449;6.8522189999;5.861649;0.5053710001;-0.408614;-0.798156;-0.387335;-0.225319;-1.581533
Guadeloupe;2010-04-30;01;6.903255;5.834347;5.090005;0.2071080001;-0.745188;-0.68315;6.606291;4.045832;-13.395223
Guadeloupe;2010-06-30;01;8.399348;6.249097;5.46146;0.217177;-2.509288;-2.417762;-0.280394;-2.077879;-2.453249
Guadeloupe;2011-03-31;01;7.634435;6.4811079999;5.09262;-2.567192;-0.437384;-1.067792;-0.547736;-2.277277;-2.786602
Guadeloupe;2011-05-31;01;10.832267;7.8901329999;5.884081;2.497557;1.9150829999;0.563084;3.394666;2.3118189999;0.164977
Guadeloupe;2011-11-30;01;11.713443;6.831999;6.5875439999;5.1132369999;0.575146;0.9295769999;4.6378829999;1.95163;1.9618599999
Guadeloupe;2011-12-31;01;7.9661819999;6.014945;5.352317;-0.318504;-1.41218;-1.156705;-2.235445;-0.903547;-0.808095
Guadeloupe;2012-03-31;01;7.118387;6.535708;5.587509;-0.847795;0.520763;0.235192;-0.516048;0.0546;0.494889
Guadeloupe;2012-05-31;01;8.302517;6.938064;6.901718;1.5498170001;2.135695;2.717358;-2.52975;-0.952069;1.017637
Guadeloupe;2012-06-30;01;8.6208729999;7.5980639999;6.640104;1.5024859999;1.062356;1.052595;-1.010115;0.6007919999;1.187376
Guadeloupe;2012-08-31;01;7.2073709999;6.12612;5.364465;-1.095146;-0.811944;-1.537253;0.6071649999;-0.130733;-0.293502
Guadeloupe;2012-10-31;01;8.2800059999;6.539852;5.859817;-0.475892;-0.96575;-0.665719;0.036811;-0.603365;-0.357437
Guadeloupe;2012-12-31;01;7.378913;5.234976;4.73104;-0.011452;-0.563203;-0.095998;-0.587269;-0.779969;-0.621277
Guadeloupe;2013-02-28;01;7.277274;6.168176;5.112013;-0.683023;-0.359941;-0.405184;0.5245740001;1.365807;0.927653
Guadeloupe;2013-08-31;01;6.6645149999;6.043181;5.150593;0.5418669999;1.143006;1.05117;-0.542856;-0.082939;-0.213872
Guadeloupe;2013-09-30;01;7.0121469999;5.683031;4.632275;0.619448;0.870266;0.222499;-0.378218;-0.115148;-0.194763
Guadeloupe;2013-10-31;01;6.8380199999;5.53543;4.623921;-0.556449;-0.364776;-0.557734;-1.441986;-1.004422;-1.235896
Guadeloupe;2014-02-28;01;4.669698;4.327188;3.947025;-2.312049;-1.003414;-0.562867;-2.607576;-1.840988;-1.164988
Guadeloupe;2014-06-30;01;6.546534;4.950024;4.416285;0.857648;0.13205;0.374828;0.153835;0.137259;0.006509
Guadeloupe;2014-08-31;01;6.7460009999;5.225419;4.305727;0.5169889999;0.221151;0.061779;0.081486;-0.817762;-0.844866
Guadeloupe;2014-11-30;01;5.908459;4.638024;4.038303;-0.837542;-0.587395;-0.267424;-1.073288;-0.692578;-0.471589
Guadeloupe;2015-01-31;01;5.948163;4.933067;4.197031;-0.476101;-0.204711;-0.207929;-0.84488;-0.108548;-0.365704
Guadeloupe;2015-04-30;01;5.516101;4.927243;4.200116;-0.432062;-0.005824;0.003085;0.129969;0.196771;-0.221499
Guadeloupe;2015-09-30;01;6.024797;3.613606;3.194209;-0.307307;-1.44761;-0.647853;-0.870424;-1.654885;-1.558063
Guadeloupe;2016-06-30;01;8.891934;7.923452;6.8543189999;-0.812661;-0.289192;-0.437686;2.5598300001;2.862236;3.012257
Guadeloupe;2016-07-31;01;8.944007;6.6391429999;6.9219329999;-0.497791;-0.624975;0.675129;1.7993140001;0.362294;1.851407
Guadeloupe;2016-10-31;01;10.424224;8.11771;6.696142;1.480217;1.478567;-0.225791;3.793775;3.036669;2.195386
Guadeloupe;2017-01-31;01;10.522418;8.5558649999;7.6524239999;0.098194;0.4381549999;0.956282;2.489738;1.639275;1.4072609999
Guadeloupe;2017-02-28;01;10.947619;8.555621;6.541768;-5.55679;-3.553368;-1.021398;-0.333093;0.565177;-0.742605
Guadeloupe;2017-03-31;01;10.65065;8.848203;7.773683;-0.631243;0.5566350001;0.68001;0.946055;0.6355590001;0.481678
Guadeloupe;2017-06-30;01;8.967126;7.606472;6.850205;-1.683524;-1.241731;-0.923478;0.075192;-0.31698;-0.004114
Guadeloupe;2017-09-30;01;9.7309559999;7.8127919999;6.804855;0.76383;0.20632;-0.04535;-0.08974;-0.022113;0.344038
Guadeloupe;2017-10-31;01;3.893318;7.368919;6.5644849999;-4.858232;-0.482557;0.172602;-6.530906;-0.748791;-0.131657
Guadeloupe;2017-12-31;01;0.535762;6.970417;5.671114;-9.195194;-0.842375;-1.133741;-10.746131;-1.321151;-1.422559
Guadeloupe;2018-07-31;01;5.823403;4.688951;4.414953;-1.877013;-0.406697;0.128741;-2.928147;-3.162525;-1.97693
Guadeloupe;2019-01-31;01;8.1232439999;5.136835;4.647002;2.137377;0.872422;1.157807;0.204634;-1.668513;-0.037091
Guadeloupe;2019-02-28;01;7.4618899999;6.064645;5.654587;0.290012;-0.126258;0.828754;-0.803034;-0.362655;0.724387
Guadeloupe;2019-08-31;01;8.3587329999;6.457824;5.76177;0.2361389999;-0.111689;-0.141084;1.333489;0.62932;0.964674
Guadeloupe;2020-01-31;01;7.018446;5.890247;5.232473;-0.491493;-0.285838;-0.110171;-1.104798;0.753412;0.585471
Guadeloupe;2020-02-29;01;6.3254109999;5.866866;5.632073;-0.347728;0.459989;0.501351;-1.136479;-0.197779;-0.022514
Guadeloupe;2020-04-30;01;32.907377;33.951096;28.747889;25.888931;28.060849;23.515416;24.960515;27.919421;23.561376
Guadeloupe;2020-05-31;01;29.698236;27.645851;22.630789;23.372825;21.778985;16.998716;21.575642;21.076338;16.727935
Guadeloupe;2020-07-31;01;10.053837;9.001149;8.35952;-22.85354;-24.949947;-20.388369;1.578207;2.106431;3.364396
Guadeloupe;2021-07-31;01;10.153218;8.543235;6.8968019999;2.737094;0.8321910001;-0.263977;0.099381;-0.457914;-1.462718
Guadeloupe;2021-10-31;01;7.6663729999;6.808046;5.610331;-2.486845;-1.735189;-1.286471;-1.147968;-0.934394;-0.526606
Guadeloupe;2022-04-30;01;5.84567;5.468599;4.877452;0.141984;-0.177259;-0.410129;-1.570454;-2.242445;-2.283327
Guadeloupe;2022-07-31;01;7.844451;5.199077;4.836057;1.998781;-0.269522;-0.041395;-2.308767;-3.344158;-2.060745
Guadeloupe;2022-08-31;01;6.131214;4.698051;4.488413;-0.450825;-0.814244;-0.594646;-0.683713;-1.311799;-1.452265
Guadeloupe;2022-09-30;01;6.5058679999;5.126598;4.809691;0.305861;-0.480714;-0.29418;-3.011709;-3.030456;-2.814216
Guadeloupe;2023-05-31;01;;;;;;;;;
Guadeloupe;2023-10-31;01;5.116407;4.068685;3.511727;-0.434191;-0.834002;-0.888438;-2.655373;-2.271006;-1.751121
Guadeloupe;2023-12-31;01;5.560646;4.877326;4.209761;-0.460895;0.31273;-0.739788;-0.733325;-0.350371;-0.526117
Guadeloupe;2024-03-31;01;3.810757;3.545424;2.79862;-1.749889;-1.331902;-1.411141;-2.443647;-1.663701;-1.931655
Guadeloupe;2024-09-30;01;4.011679;3.748571;3.414168;0.15549;0.227618;0.30949;-2.009862;-0.816025;-1.535381
Guadeloupe;2025-03-31;01;5.573764;4.480758;4.1904127934;1.032965;0.61759;0.7753587934;1.763007;0.935334;1.3917927934
Guadeloupe;2025-04-30;01;5.806227;4.925235;4.5685868331;0.899205;0.770239;0.9436706584;1.830021;1.036383;1.2491508331
Guadeloupe;2025-07-31;01;4.848649;4.454199;3.7738166223;-0.957578;-0.471036;-0.794770211;0.246643;0.772776;0.7536066223
Guadeloupe;2025-08-31;01;6.7242829999;5.864595;6.0794174246;0.559613;0.872795;2.1135458554;2.788193;2.296123;2.6116484247
Martinique;2004-01-31;02;9.1903619999;8.120568;7.601213;;;;;;
Martinique;2004-03-31;02;8.715384;9.9976119999;8.508025;;;;;;
Martinique;2004-04-30;02;7.621977;8.426152;7.6615249999;-1.568385;0.305584;0.0603119999;;;
Martinique;2004-09-30;02;8.9130799999;8.8252119999;7.591963;-1.319062;-1.659021;-1.203107;;;
Martinique;2004-11-30;02;9.303484;9.773946;8.5930929999;-1.264887;-0.307297;-0.80075;;;
Martinique;2004-12-31;02;8.923138;8.970223;9.248118;0.010058;0.145011;1.656155;;;
Martinique;2005-01-31;02;8.576795;9.316343;8.472878;-1.190861;-0.551109;-0.734769;-0.613567;1.195775;0.871665
Martinique;2005-04-30;02;7.9754169999;8.173782;7.0094539999;-0.601378;-1.142561;-1.463424;0.35344;-0.25237;-0.652071
